SampleID,GSM475656,GSM475657,GSM475658,GSM475659,GSM475660,GSM475661,GSM475662,GSM475663,GSM475664,GSM475665,GSM475666,GSM475667,GSM475668,GSM475669,GSM475670,GSM475671,GSM475672,GSM475673,GSM475674,GSM475675,GSM475676,GSM475677,GSM475678,GSM475679,GSM475680,GSM475681,GSM475682,GSM475683,GSM475684,GSM475685,GSM475686,GSM475687,GSM475688,GSM475689,GSM475690,GSM475691,GSM475692,GSM475693,GSM475694,GSM475695,GSM475696,GSM475697,GSM475698,GSM475699,GSM475700,GSM475701,GSM475702,GSM475703,GSM475704,GSM475705,GSM475706,GSM475707,GSM475708,GSM475709,GSM475710,GSM475711,GSM475712,GSM475713,GSM475714,GSM475715,GSM475716,GSM475717,GSM475718,GSM475719,GSM475720,GSM475721,GSM475722,GSM475723,GSM475724,GSM475725,GSM475726,GSM475727,GSM475728,GSM475729,GSM475730,GSM475731,GSM475732,GSM475733,GSM475734,GSM475735,GSM475736,GSM475737,GSM475738,GSM475739,GSM475740,GSM475741,GSM475742,GSM475743,GSM475744,GSM475745,GSM475746,GSM475747,GSM475748,GSM475749,GSM475750,GSM475751,GSM475752,GSM475753,GSM475754,GSM475755,GSM475756,GSM475757,GSM475758,GSM475759,GSM475760,GSM475761,GSM475762,GSM475763,GSM475764,GSM475765,GSM475766,GSM475767,GSM475768,GSM475769,GSM475770,GSM475771,GSM475772,GSM475773,GSM475774,GSM475775,GSM475776,GSM475777,GSM475778,GSM475779,GSM475780,GSM475781,GSM475782,GSM475783,GSM475784,GSM475785,GSM475786,GSM475787,GSM475788,GSM475789,GSM475790,GSM475791,GSM475792,GSM475793,GSM475794,GSM475795,GSM475796,GSM475797,GSM475798,GSM475799,GSM475800,GSM475801,GSM475802,GSM475803,GSM475804,GSM475805,GSM475806,GSM475807,GSM475808,GSM475809,GSM475810,GSM475811
AC018755.16,0.578647511,-0.404844351,-0.872490793,-0.569235581,0.138392928,-0.075909416,-0.101902145,-0.49387729,0.538582883,-0.126649386,0.034540023,-0.522983908,0.652228629,-0.845443964,0.450142112,-0.152331481,-0.235626288,-0.175121478,-0.088269306,-0.447277461,-0.139984095,-0.367890739,-0.386885231,0.035580709,0.399223997,0.052078531,-0.358203869,0.30127918,-0.389369406,0.089070924,0.41435948,0.06954295,-0.354921379,0.956238772,-0.215754116,0.429345278,-0.493974384,0.113175575,0.717772585,-0.240343769,0.147059455,0.091837294,0.467768575,-0.508842743,-0.419551834,0.061075228,-0.595737597,-0.088985573,-0.24050243,0.514661737,-0.085137436,0.521292897,0.374105755,0.19616949,0.713521746,0.404399651,0.287395556,-0.337448738,-0.132785722,0.082318964,-0.161218924,0.593827531,-0.350733196,0.454253799,0.15329872,-0.588161238,-0.183455926,-0.515688376,-0.006491598,-0.213333744,0.088816012,0.223296954,0.019209805,-0.854491159,-0.763583222,-0.503542937,0.212021438,0.153492595,-0.823619226,0.03209948,0.255017475,0.076334787,-0.445004827,-0.308018091,-0.591182651,0.036461259,-0.309020024,-0.084606711,0.061075228,-0.483479317,0.351791039,0.595135232,-0.832375144,-0.33927129,-0.132236689,0.609236487,-0.357393534,0.145373311,-0.056730133,-0.067319036,0.535676695,-0.511397275,0.100842601,0.560338737,0.463004444,-0.611179491,-0.558839476,-0.694905982,-0.326394901,-0.489076549,-0.195347312,-0.36037566,0.358911787,0.267015871,0.842714883,0.068682368,-0.002824088,-0.553422786,-0.865293552,-0.595401523,1.332324836,-0.142913484,0.105931659,0.196716359,-0.166738216,0.411304426,0.867397891,0.206909576,-0.315663328,0.650230216,-0.139828012,0.864289863,-9.83e-05,-0.089787621,-0.27159008,0.516369733,0.140996728,0.309600478,0.573211534,0.489590978,0.012049054,0.075217377,0.083110627,0.656218042,-0.11417897,-0.069769801,0.465601592,0.326907003,-0.274029289,-0.051407885,1.145983638,0.565679503,-0.016900689,-0.404950196,0.185371426,-0.047681446
AC018755.17,-0.032550414,-0.020208574,-0.114156886,0.013507734,0.242770971,-0.231141175,0.045295231,-0.227717314,0.085991636,0.126975228,0.212913076,-0.121552457,-0.144026545,0.075300021,0.050447626,-0.008222655,-0.159618214,0.006153918,-0.159827958,-0.26525311,0.041671562,-0.240365734,0.071185807,-0.086711601,-0.080438981,0.06856204,-0.060191726,0.243031567,0.172494126,0.131513666,-0.260021965,-0.248260102,0.118677957,0.23525944,-0.221360947,0.061514726,-0.129243984,0.33522714,-0.077053119,-0.152358148,-0.000806,-0.038965071,-0.248732181,-0.104385716,-0.105563101,-0.026313621,-0.089279881,0.023755099,-0.014821041,-0.219268361,-0.078682807,-0.019562273,0.425205042,-0.01501036,0.148119707,-0.0830265,-0.188290695,-0.147673378,0.0154271,0.217382694,-0.073184556,0.354301884,-0.118351437,0.243169269,0.375937019,-0.261376342,0.038024512,0.004586622,-0.022641228,0.126555676,-0.123893022,0.056775052,0.024170508,-0.015713424,-0.02906784,-0.094333723,0.099791645,0.335861004,-0.084745125,0.317265162,0.055004267,-0.209663493,0.169199359,-0.091042357,-0.126930959,-0.075082896,-0.034963193,0.161179084,-0.042672471,0.062169188,0.22130771,0.274031693,0.104663341,-0.225031375,0.130355252,0.021587041,0.013447405,0.157001013,-0.125431098,-0.02442494,0.2858884,0.004480972,-0.07686598,0.064894911,0.031124455,-0.076301006,0.043611226,-0.119065388,-0.03123763,-0.272059853,0.074413499,-0.132707007,-0.213915099,-0.187209177,0.448619821,-0.078165747,0.199748729,-0.042273465,-0.13609085,-0.11772424,0.184371901,0.085873576,-0.055398455,-0.073353352,-0.240277661,-0.047081734,0.035459282,-0.044954448,0.069952617,-0.105575701,-0.1541332,0.130728599,0.029213058,0.049142246,0.053546541,0.193468959,0.046392806,0.182342118,-0.155581252,-0.328339305,-0.052934886,-0.144630546,0.220112492,0.006437055,0.060387795,-0.068828793,0.016134263,-0.149545071,0.055490412,0.1887663,-0.026187407,0.482464597,-0.033709547,-0.091970897,-0.086403838,-0.147457178
AC018766.6,0.339478679,-0.029946364,-0.088218672,-0.298665605,0.305381792,-0.082241589,0.139306507,-0.457765887,0.452039731,-0.051953312,0.129486075,-0.302507592,0.021279627,-0.092722935,0.22195931,-0.471932121,-0.089161674,-0.286670562,-0.023767622,-0.176385836,-0.075767246,-0.199724855,-0.383582355,0.214227377,-0.264434015,-0.056791839,-0.16865584,0.029608233,-0.024812071,0.456852072,-0.398408082,-0.17985277,0.145041186,0.684192843,-0.014643806,-0.092042738,-0.005759049,0.197951169,0.021653156,-0.354218778,0.664244679,0.045121746,-0.275121147,-0.037625346,0.031000102,-0.056852886,0.012350709,-0.279419743,0.338800096,-0.110623371,-0.01831577,0.206364296,0.522249165,-0.012223367,0.006711733,-0.331789196,-0.074343485,-0.123580703,-0.066602884,0.155533938,0.188764966,0.057064805,0.07926935,0.026783707,0.362708849,-0.281986377,0.087082605,-0.313265819,-0.054808072,0.252474572,0.135621938,-0.077683943,0.093338973,-0.263388543,-0.024623846,0.202556562,0.270815201,0.748221928,-0.161765197,0.5688653,-0.314425917,-0.182210701,-0.258012916,0.077330253,-0.078890331,-0.399348014,-0.148481158,0.129785799,0.089748774,-0.480470943,0.017533451,0.205594111,-0.062330889,-0.286029048,0.370506733,0.504025144,0.055568242,0.580104526,-0.081841857,-0.467666895,-0.003722003,0.231995611,0.306334689,0.180223136,-0.104873664,-0.02418732,0.432139094,-0.058673905,0.011674939,-0.345275995,-0.20793676,-0.209031477,0.05209717,0.0316925,-0.02418732,-0.05437651,-0.129329598,-0.07334063,-0.137613365,-0.196758049,-0.050586867,0.160426567,0.278033411,-0.02418732,-0.080935939,0.456355939,0.240972889,-0.433872887,0.112284627,-0.061626511,-0.02418732,-0.316032405,-0.02418732,-0.149425035,-0.257825591,0.059897051,0.195574198,0.358447839,-0.033722901,0.245308606,-0.264121439,-0.12785063,-0.099305859,-0.243567104,0.011286852,-0.022808988,0.309626425,0.076137979,-0.044362869,0.252089252,0.282671706,-0.032303485,-0.250602895,-0.222718509,-0.046300056,-0.227193162
AC018816.3,0.018975381,0.197049656,0.320436454,-0.040178963,-0.148713793,-0.125694577,-0.141185534,-0.087999442,0.033404734,0.002317994,0.375140549,-0.576441538,0.41409453,-0.190131352,-0.386550812,0.340767609,0.184132206,-0.058645787,-0.300769297,0.215909813,-0.261958339,0.135047358,0.573978665,-0.242161871,0.607499555,0.236068737,-0.13552111,-0.040415171,0.295427268,0.735329123,0.081693838,0.56573563,-0.094116428,0.470491023,-0.276269429,-0.043919988,-0.482077498,0.076222285,-0.505715779,-0.229564698,-0.146577437,0.129491909,0.277114233,-0.3586863,0.187546099,1.516219784,-0.085859174,0.136033767,0.320101187,0.012733888,-0.143947356,0.388439348,0.373575365,0.427612433,0.400651587,-0.308742252,2.082671449,-0.339555984,0.224032368,1.128312687,-0.392666219,-0.505045172,0.164883783,-0.477527001,-0.368987038,-0.008415618,0.067898747,-0.281572204,-0.036218166,-0.170407059,0.43344026,-0.25010784,0.050923809,-0.219142267,-0.333524781,0.450783174,0.057773389,-0.141720479,0.00531447,0.06644806,0.027577216,-0.631553267,0.16166047,-0.159610377,0.211316431,-0.219466881,-0.013836418,0.10199044,-0.211139054,-0.163572311,-0.393898045,-0.14915976,-0.103398386,-0.040415171,0.005268398,-0.141216744,-0.088468194,-0.531833192,-0.012669949,0.318868421,-0.040415171,0.201322112,-0.11143291,-0.074229752,-0.457960367,0.032021949,-0.258516261,-0.16757889,-0.219477056,-0.135198317,0.310844573,0.186003221,-0.40190511,-0.423198867,0.96715295,-0.065103746,0.021544706,-0.007466715,-0.210972581,-0.512694168,-0.536557103,0.236313425,0.076750286,1.109882715,-0.170351829,1.029690148,-0.341879158,-0.033382705,-0.123447131,-0.381541516,-0.105966036,-0.215569265,-0.589570252,-0.345680238,-0.159788419,-0.358484687,-0.394409524,-0.252232996,0.044916416,-0.229019305,0.196696921,-0.139824489,-0.154708774,0.313712296,-0.354800886,0.220274863,-0.304810138,-0.407002928,0.183010745,-0.075532042,-0.499872606,0.4045281,0.147754173,-0.299100596,-0.040415171,-0.170728576
AC024560.2,0.305975894,0.029137921,-0.351093486,-0.416565363,-0.04746064,-0.042688701,-0.652564981,-0.521357932,0.674023785,-0.266536108,-0.007350203,1.640084679,-0.03044229,-0.448804266,-0.285564358,-0.661002661,-0.264216495,0.056920606,-0.339538578,-0.439787553,-0.24486901,-0.363014505,-0.122114974,0.920553238,-0.816152446,-0.322999049,-0.098466999,1.423955049,0.459458082,0.13176271,-0.305157026,0.011272616,0.211255347,0.320657481,-0.515126315,1.495766387,2.451295099,0.280142788,-0.172537454,-0.066520187,-0.118089503,-0.007573622,-0.356316212,-0.714816632,-0.661123213,0.330629715,-0.649892274,0.567367228,-0.267081748,0.106964495,-0.108454927,-0.088066386,-0.156694123,1.95361424,0.144176891,0.326076,-0.307585689,0.136239155,-0.432452821,-0.454070933,-0.100305223,-0.209183573,-0.347494948,-0.191471532,-0.18274559,0.07344177,0.965237414,-0.347447175,-0.293071359,0.326013294,0.606904089,0.27268321,1.543171772,-0.376533728,-0.417149996,0.073311672,0.141999771,-0.497380673,-0.693995121,0.054845915,-0.326862465,-0.337190545,-0.385032868,-0.548498877,-0.194093038,-0.434467106,-0.86424398,-0.005444382,0.040542849,-0.381427993,0.105465598,0.237437711,1.124375417,-0.452863681,-0.475576001,-0.165586318,-0.487745626,-0.348812241,0.203382947,-0.208302972,1.673969709,-0.306647392,-0.206924334,-0.333439895,-0.460394271,-0.342917478,-0.583182828,1.040472174,-0.547065206,-0.338529834,-0.373756333,-0.390607945,0.566285507,-0.132742246,-0.211763471,0.211590569,-0.164903859,-0.138532463,0.008300044,0.360619311,0.240780295,0.112402438,2.186863407,-0.122114974,-0.351279449,-0.359036438,0.730493078,-0.333439895,-0.230260721,-0.436594014,0.367178097,1.567533905,-0.286358626,-0.698921082,-0.354793085,-0.282293374,2.68331639,0.154481739,-0.49041902,-0.480575515,0.114415875,-0.00519262,-0.160904845,-0.554719692,0.101396798,0.806100293,-0.371917421,0.567931132,-0.623114567,-0.092567928,-0.242785217,-0.159052159,0.020248899,-0.461198187,0.066176271,-0.306196891
AC025442.3,-0.132874847,-0.461712021,-0.034724483,-0.265191761,0.172356415,-0.052157744,0.178749024,-0.090529558,0.173417226,0.190186434,0.198538646,-0.21617457,-0.014670596,-0.016702667,-0.001456872,-0.013419834,0.219222685,-0.01131996,-0.086667176,-0.068912019,0.081717771,-0.014700242,-0.053957617,0.250680201,-0.259655064,-0.104923729,0.388901328,-0.132483217,-0.186784632,0.291197906,-0.15560218,-0.090895176,-0.066376943,0.399503885,-0.17636471,-0.095442302,-0.049571196,-0.098166188,0.121662939,-0.060770366,0.465441345,-0.164250574,-0.132768517,-0.226076498,0.017413677,0.175746745,-0.19083102,0.062948974,0.008519348,-0.287577295,-0.132113904,-0.04327056,0.393566268,-0.213991528,-0.090565394,-0.084835281,-0.189202651,-0.104700864,0.09345224,0.276993605,-0.233919256,0.108044341,-0.011598715,0.595799043,0.87936563,-0.055142441,-0.098861708,-0.256084774,0.034684944,0.262833314,-0.308584124,0.170365749,0.489507652,-0.117176425,-0.348202622,-0.166562222,-0.272483031,1.074461263,-0.266663821,0.060794885,-0.066212091,-0.18034631,0.085744948,-0.025394697,-0.11089167,-0.204640629,-0.206679065,-0.030808223,-0.084190148,-0.287413417,-0.086454813,-0.094183752,0.204139571,0.220050187,-0.057208865,0.115631113,0.166261511,0.220451296,-0.16707126,-0.044089466,0.172615808,-0.207275391,0.084018235,0.127122449,-0.060989665,-0.031517012,-0.04923108,0.078667992,-0.172582058,-0.199664601,-0.163255052,-0.327183516,0.056974505,0.08558674,0.372963232,-0.179591814,0.203762746,0.060811852,0.013459912,-0.231722909,0.281806043,0.455279313,0.320831288,0.09846399,-0.109118985,-0.01200368,0.031317685,0.129824811,0.169431297,0.041995054,0.24390549,-0.007359188,-0.267603078,0.199625087,-0.31172755,0.226368884,-0.116442219,0.121947614,0.001772578,0.267503307,-0.064079347,0.141127344,-0.14559317,-0.013057456,-0.176421995,0.015033945,-0.191596316,-0.102100646,-0.235841779,-0.045854637,-0.203995466,0.026087992,-0.315310725,-0.395537976,0.111041132,-0.20587515
AC064852.4,0.090736506,0.004918487,-0.28213128,-0.143858043,-0.130083061,0.304803396,-0.228679545,-0.221134337,-0.077952653,0.170370952,0.266154895,-0.140588459,-0.11414446,-0.147920519,-0.08733035,0.055402978,-0.043674874,-0.068750598,-0.390982791,0.114296822,0.211305057,0.103576943,-0.152936023,-0.040703426,-0.096213699,-0.052575146,0.046381426,-0.091339308,-0.158959056,-0.156286946,0.029096891,-0.146042555,0.126631258,0.125196439,0.219537234,0.046345489,0.013150683,0.061921901,0.062690572,-0.329740584,0.1205502,-0.017763013,0.038350878,-0.015235008,-0.058411954,0.118823924,-0.106543581,0.111349827,-0.074988014,-0.116368123,-0.152611772,-0.039094468,0.031364189,-0.150547104,-0.135010395,-0.015235008,0.127810032,-0.215288344,-0.202896723,0.058952689,-0.353966911,0.02530986,-0.159483228,0.192250574,0.060078958,-0.071819445,-0.195001594,-0.171315768,0.338051307,-0.009846836,-0.147840064,-0.03755545,0.374552466,0.158376195,-0.168638507,0.045344718,-0.129370434,0.129284622,-0.026831116,-0.02925323,-0.059623173,-0.017950471,0.322492366,-0.052670849,0.033874448,-0.117324783,-0.187889589,0.124907649,-0.048706977,-0.091713134,-0.225260745,0.315215857,0.080948027,-0.221860555,-0.209619732,0.001510496,0.202206704,0.063258023,-0.003346677,-0.026080886,0.07209789,0.017028801,-0.04173838,0.054558948,-0.103727227,0.185489286,0.084082811,-0.015235008,0.072207226,0.15042478,0.04545163,-0.111163303,0.020716394,0.0052641,0.128205067,-0.066144545,0.08625367,0.207776991,0.1868899,0.141166556,-0.02947945,0.202402328,0.258045639,0.049929736,0.11805576,0.038421198,-0.007393544,-0.062121542,0.140486454,0.218558856,0.091540625,0.186745388,-0.041315557,0.123212367,0.044201825,0.103007203,-0.102537868,0.333760314,0.128035832,-0.018565213,0.034338955,0.489917345,-0.303797671,-0.071272215,-0.20691056,0.092307981,-0.058968119,-0.017141507,-0.03456287,-0.095980843,0.019079969,0.029927259,-0.295546944,-0.195318978,-0.100370457,0.086917512
AC067956.1,0.178261407,-0.218166856,0.065630399,0.097554324,-0.061131695,-0.014500893,-0.076610784,-0.257401823,-0.078476719,-0.303430435,-0.020851301,-0.06845201,0.042713439,-0.194154052,0.162695376,-0.18076308,-0.138409097,-0.138107548,-0.121137117,-0.076414644,0.191692762,-0.072431529,0.245565341,-0.02735425,0.041458176,0.136319543,0.153673664,0.062161325,0.069106661,-0.103094587,0.149701284,0.103446688,-0.215757425,-0.184436243,0.039176436,0.10929758,-0.102690753,0.077373179,-0.027317196,-0.092065258,0.030402902,-0.147833009,-0.166327562,-0.231619208,0.11326526,0.15269858,0.045349563,-0.159564832,0.214695948,0.092726037,0.003924437,-0.019123111,0.290074409,0.112184602,0.130668996,-0.146798751,0.030550605,-0.153900633,-0.000455,0.148188334,0.146241868,-0.01124939,-0.230266029,0.261034953,0.092201146,-0.105400242,0.133948082,-0.265386615,0.043037515,0.117417799,0.086749723,-0.002617458,0.138509565,-0.057268662,0.140281502,0.29081942,0.041032418,-0.086614474,-0.009095353,0.056247084,-0.107545099,-0.022652572,-0.018569754,0.257720855,0.055178719,0.147045006,-0.22190031,-0.052674886,-0.175726341,0.010121873,-0.040541095,-0.096332569,-0.02403467,-0.036050444,-0.256159074,0.150470828,0.183431086,-0.147396657,-0.003718047,-0.097241869,0.023160128,-0.104533084,0.102936345,0.112235337,-0.02870664,-0.006474513,0.125493307,-0.015650999,-0.158950201,0.075759532,-0.006662783,-0.102400029,-0.091446184,-0.003396662,-0.02163369,-0.073659217,0.068049121,0.019953248,-0.018008474,-0.097559926,-0.077918572,-0.045374909,-0.066927613,0.16106845,-0.100534358,0.266916539,-0.017335997,-0.145944362,0.040005867,0.106573997,0.020771427,0.099929715,-0.038121379,-0.058477233,-0.248325498,0.023614312,0.059661586,0.199095891,-0.113100677,0.148136854,0.127499946,-0.01704937,-0.18666311,0.018280192,0.034416567,-0.040348145,-0.037716769,0.181278315,-0.132763102,-0.093857188,0.416256978,0.236057472,-0.1056665,0.009436334,-0.145300848,-0.034509067
AC068039.4,0.030025585,0.227192448,0.243405757,0.07989817,0.075783352,0.578808515,-0.233692967,-0.207571722,0.358156871,-0.164118267,-0.209962591,-0.144831413,-0.065351324,-0.233249525,0.260074328,-0.29463777,-0.290107151,1.271916734,-0.248368111,-0.211290584,-0.062626914,-0.057227999,-0.304870435,-0.25143532,0.084658873,-0.048175642,-0.227642134,-0.009493926,-0.383680316,-0.218450142,0.852720536,-0.029010141,-0.164811643,-0.175066393,0.350713538,0.183908981,0.455112531,0.132310252,-0.141828333,0.261518394,-0.283505372,-0.171617167,0.063618616,-0.106648344,-0.012820398,-0.527020762,0.250256748,-0.334401547,0.063623647,-0.012950638,0.207663939,0.273858847,0.087900704,0.460017474,0.727620228,0.149864831,-0.041930729,-0.418709573,-0.016122474,-0.405432399,-0.127667767,0.207927031,0.077446152,0.191006093,-0.09208068,0.018035074,-0.110733129,0.560931287,0.393298429,0.275720328,1.098965898,0.686169324,-0.016394107,0.492431202,1.559040218,0.314047121,-0.142204127,0.05540642,1.013926454,0.600194109,-0.05755267,-0.286391005,-0.295814825,-0.227178902,0.75810028,-0.115844033,0.092259151,-0.533774391,-0.145364783,0.148225573,-0.064102523,0.239803177,-0.231564709,-0.235964531,0.761271811,-0.060010638,0.099941909,-0.242785747,0.255511952,-0.423340059,-0.202381348,-0.224914126,-0.013343626,0.223064185,-0.348112577,-0.06140856,-0.132381902,-0.291404425,-0.495898532,-0.166530313,-0.266096,-0.16327143,-0.154932717,-0.13613351,0.464647471,0.514896475,-0.343471535,-0.354848646,-0.15768796,0.125183591,0.033898056,0.140726612,0.031344795,-0.47055465,-0.21449349,-0.00158398,-0.305674885,-0.056069983,-0.166747746,0.172005701,0.104369507,-0.321634804,-0.097575977,-0.357087967,-0.418572776,-0.418339562,0.0491422,-0.468880549,-0.399438663,-0.515556038,-0.338112285,-0.479257158,0.384364535,-0.27255118,-0.032550983,-0.126632431,-0.323184945,-0.089941992,0.173550021,0.373873782,-0.266242842,-0.212710874,0.226674902,-0.037837044,-0.702820555,-0.190127721
AC068138.1,-0.055085883,0.181931674,-0.285663091,0.00856373,0.109490101,-0.0579477,-0.158277213,-0.175041375,-0.013947606,-0.007019045,0.432486668,0.215630938,0.027922876,0.048730175,0.049502085,-0.238061023,-0.131012436,-0.131695397,-0.227740318,0.185850581,0.38673961,-0.147093774,0.097637319,-0.140429977,0.079400812,0.186962793,-0.180753274,0.014425683,0.049825801,-0.065043396,-0.033847923,-0.11662949,0.218408982,0.140163577,-0.023164356,0.054692511,-0.166941014,-0.144467762,-0.249822635,-0.117445864,0.256225746,-0.068004108,-0.038864302,-0.45750118,-0.244954703,0.194589303,0.03844469,-0.210920913,0.142552441,-0.131577477,-0.006404809,0.029692504,-0.155060665,0.170914889,-0.013812878,0.042921135,-0.064145552,-0.305141447,0.044790632,0.005300244,0.00856373,-0.011853736,0.014397596,-0.014961827,-0.04488431,0.013521318,-0.238855426,-0.231267003,-0.0002,0.19353686,-0.085015926,-0.05120676,0.267397406,-0.100903,-0.262634929,-0.136156595,-0.048012079,0.203111436,0.279138055,0.016363844,0.074629517,0.054780855,0.028355299,-0.086742029,0.135639004,-0.047506822,-0.250834534,-0.012841396,-0.2120457,0.330723795,-0.111207682,0.041023228,0.075326201,-0.173495101,-0.088883104,-0.014322505,-0.069136059,0.030797192,-0.245363162,0.09829234,0.19588082,0.077925545,0.341883998,0.16281046,0.135762163,0.069308961,-0.145030224,0.170054954,-0.244150575,0.185093774,0.099274368,-0.07256868,0.097791366,0.261554895,0.413520212,0.100181778,0.155099819,0.111778252,0.295681614,0.109272688,-0.140418396,0.241208992,-0.084980883,0.065090994,-0.017663879,-0.049204786,-0.144974458,-0.103557193,-0.303409142,0.071422606,0.029529181,0.093432659,-0.197955085,-0.183288215,-0.222536687,0.15093445,-0.005718868,0.204410447,-0.072301934,0.108555502,-0.09029937,-0.083458371,-0.139612842,0.074155965,-0.082928308,0.128821262,0.23173911,0.093792177,0.056716996,0.02614901,0.025358765,-0.158608553,-0.075603204,-0.180223936,0.040364722,0.215355846
AC068831.3,-0.261248991,-0.274189375,-0.034369003,-0.030153753,0.012216957,-0.043319102,0.087902274,-0.364209354,0.022694043,0.271200304,0.186148303,-0.175313863,-0.121786883,-0.016537419,0.186772723,-0.079893798,0.05278644,-0.245731428,0.056191981,-0.111460274,0.485898547,-0.011097381,-0.118428171,0.08924084,-0.245828434,0.058981286,-0.005921223,-0.035096262,-0.0456885,0.004670457,-0.055202392,0.014446756,-0.032915763,0.045527311,-0.074790817,-0.001722229,0.002793317,-0.180464617,0.472771837,-0.340424757,0.975731248,-0.257207668,-0.247966395,-0.305280845,0.070340762,-0.018000564,-0.129601844,0.177337364,-0.145251117,-0.474347762,-0.193943679,-0.044527916,0.611641654,-0.295841079,0.110397219,0.106177596,0.097456437,0.013242887,0.084814715,0.230384676,0.216298161,0.223927891,-0.156949852,0.024395933,0.492855642,0.037447284,0.243106819,-0.030761988,0.058967555,0.086417318,-0.271613558,0.105986757,0.166418772,0.051459221,-0.283312502,0.119863122,0.212976239,0.988573778,-0.344921842,0.387562475,-0.218082261,-0.067512455,0.31499812,-0.166799138,-0.23447063,-0.056408874,-0.150104211,0.078875799,-0.005644943,-0.245828434,0.141870287,0.09217111,0.009714302,-0.192751942,0.333414154,0.094779727,0.011571216,0.058250854,-0.210085943,-0.330500614,0.379103967,-0.187631312,-0.149905821,-0.082226576,-0.078368393,0.12862668,0.236000295,-0.144429923,-0.286520866,0.161289407,0.066240598,-0.472113992,0.112231356,0.084169736,-0.100320785,0.003431251,-0.166373789,-0.203128576,-0.131247475,-0.117240423,0.00947838,0.402488115,-0.161707589,0.120569442,-0.168762855,0.094333153,0.023824598,-0.038174012,0.201402425,-0.031623825,0.150732261,0.071176434,0.012518838,-0.023925575,-0.047505356,0.231917244,-0.01267573,0.703910338,0.017569487,0.330081582,0.049678339,0.269625,-0.3311046,0.231789499,-0.362879171,-0.165529236,-0.162163478,-0.208670535,-0.036098675,-0.220786954,-0.187848867,-0.099563265,-0.056952156,-0.222947239,-0.177139411,-0.259591843
AC069277.2 /// AF279782,-0.085437843,-0.100973987,-0.203845733,-0.040472283,-0.07753663,-0.078809417,-0.212520246,-0.036498824,0.174872155,-0.287265847,-0.137687538,-0.168323253,-0.0348214,-0.242986044,-0.333845828,-0.015523868,-0.105907393,-0.175810058,0.087529926,0.038109552,1.02371819,-0.28082205,-0.086688123,0.021549129,-0.196695815,0.091409977,-0.127582737,-0.154593655,-0.08807878,-0.056209149,0.037117035,0.825318365,-0.059789045,0.136886993,-0.155322851,0.055720461,-0.034859344,0.071277111,0.040632645,0.052566261,0.012088758,0.001563084,-0.341081209,-0.315572903,-0.234017875,0.080478937,-0.322291893,0.949373229,-0.037337061,-0.200781781,-0.16603106,-0.235430453,-0.218071836,0.043559953,-0.138221508,-0.229684806,-0.087235555,-0.343516223,-0.217234149,-0.198301874,0.019613706,0.039943398,-0.052611744,0.29014015,0.480389815,-0.067822031,-0.275325192,-0.15438351,0.083353391,0.335357221,0.045777541,-0.007391134,0.083335319,-0.141512581,-0.036206217,0.193569101,-0.195525691,0.748817984,0.004646071,0.230970635,-0.051763124,-0.253884274,-0.232670299,-0.133113037,0.01951864,-0.046478917,-0.239357067,-0.022322503,0.560312262,0.046850875,-0.327028838,-0.403676938,0.750804475,-0.392721253,0.100999578,0.152224668,0.20326589,0.310800575,-0.049692082,-0.021557939,0.241211274,-0.189514217,-0.05710725,0.195965094,0.235630049,-0.078094351,-0.208071134,0.398829439,-0.271886902,0.057997698,-0.225538846,-0.262841595,0.123808837,-0.013051151,0.56760196,-0.159091954,-0.149713016,0.192272567,1.033991756,-0.220832525,0.112199703,0.039694847,-0.101955816,0.20584739,-0.204551429,-0.062879884,-0.203644376,-0.328601756,-0.082530825,-0.102829432,-0.202713509,0.105068794,-0.150450026,-0.124573036,-0.189197283,-0.183046708,-0.151190027,-0.189813499,-0.283717625,-0.153140905,-0.121298998,-0.267961766,-0.271905094,2.210798155,-0.126422954,-0.102725278,-0.095740881,-0.143272211,0.50590509,0.344028922,0.578172013,-0.126675158,0.004130976,-0.047695222,-0.114485615,0.013869379
